component,layer,position,head,mem,cp,diff,mem_sum,cp_sum,mem_std,cp_std,diff_std
attn_out_pattern,0,8,not applicable,0.0004578468797262758,0.00041962499381043017,3.8221882277866825e-05,0.0,0.0,0.045784689486026764,0.04196250066161156,0.0038221883587539196
attn_out_pattern,0,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,0,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,0,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,0,12,not applicable,0.0006627633702009916,0.0006323910783976316,3.037231545022223e-05,0.23529411852359772,0.20168067514896393,0.023583633825182915,0.02247685380280018,0.0032446938566863537
attn_out_pattern,0,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,1,0,not applicable,0.0005968839977867901,0.000570132804568857,2.6751149562187493e-05,0.21052631735801697,0.18306636810302734,0.02121845632791519,0.020262226462364197,0.0029137050732970238
attn_out_pattern,1,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,1,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,1,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,1,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,1,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,1,6,not applicable,14.774412155151367,15.052095413208008,-0.2776828408241272,4362.0,4816.0,1.7222793102264404,4.097863674163818,3.7179481983184814
attn_out_pattern,1,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,1,8,not applicable,0.0004578468797262758,0.00041962499381043017,3.8221882277866825e-05,0.0,0.0,0.045784689486026764,0.04196250066161156,0.0038221883587539196
attn_out_pattern,1,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,1,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,1,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,1,12,not applicable,0.0006627633702009916,0.0006323910783976316,3.037231545022223e-05,0.23529411852359772,0.20168067514896393,0.023583633825182915,0.02247685380280018,0.0032446938566863537
attn_out_pattern,1,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,2,0,not applicable,0.0005879484815523028,0.0006860725698061287,-9.812411008169875e-05,0.0,0.3935926854610443,0.020984362810850143,0.02435934729874134,0.00371229718439281
attn_out_pattern,2,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,2,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,2,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,2,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,2,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,2,6,not applicable,14.181320190429688,17.893308639526367,-3.711984872817993,368.0,9586.0,1.7300264835357666,2.731912612915039,2.6840507984161377
attn_out_pattern,2,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,2,8,not applicable,0.0005480000982061028,0.0005530662601813674,-5.066156518296339e-06,0.0,0.3333333432674408,0.05480001121759415,0.05530662462115288,0.0005066156154498458
attn_out_pattern,2,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,2,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,2,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,2,12,not applicable,0.0006530492100864649,0.0007615831564180553,-0.00010853390995180234,0.0,0.43697479367256165,0.02333669364452362,0.02706107497215271,0.00409757299348712
attn_out_pattern,2,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,3,0,not applicable,0.0005968839977867901,0.000570132804568857,2.6751149562187493e-05,0.21052631735801697,0.18306636810302734,0.02121845632791519,0.020262226462364197,0.0029137050732970238
attn_out_pattern,3,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,3,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,3,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,3,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,3,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,3,6,not applicable,14.774412155151367,15.052095413208008,-0.2776828408241272,4362.0,4816.0,1.7222793102264404,4.097863674163818,3.7179481983184814
attn_out_pattern,3,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,3,8,not applicable,0.0004578468797262758,0.00041962499381043017,3.8221882277866825e-05,0.0,0.0,0.045784689486026764,0.04196250066161156,0.0038221883587539196
attn_out_pattern,3,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,3,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,3,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,3,12,not applicable,0.0006627633702009916,0.0006323910783976316,3.037231545022223e-05,0.23529411852359772,0.20168067514896393,0.023583633825182915,0.02247685380280018,0.0032446938566863537
attn_out_pattern,3,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,4,0,not applicable,0.0005968839977867901,0.000570132804568857,2.6751149562187493e-05,0.21052631735801697,0.18306636810302734,0.02121845632791519,0.020262226462364197,0.0029137050732970238
attn_out_pattern,4,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,4,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,4,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,4,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,4,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,4,6,not applicable,14.774412155151367,15.052095413208008,-0.2776828408241272,4362.0,4816.0,1.7222793102264404,4.097863674163818,3.7179481983184814
attn_out_pattern,4,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,4,8,not applicable,0.0004578468797262758,0.00041962499381043017,3.8221882277866825e-05,0.0,0.0,0.045784689486026764,0.04196250066161156,0.0038221883587539196
attn_out_pattern,4,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,4,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,4,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,4,12,not applicable,0.0006627633702009916,0.0006323910783976316,3.037231545022223e-05,0.23529411852359772,0.20168067514896393,0.023583633825182915,0.02247685380280018,0.0032446938566863537
attn_out_pattern,4,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,5,0,not applicable,0.0005968839977867901,0.000570132804568857,2.6751149562187493e-05,0.21052631735801697,0.18306636810302734,0.02121845632791519,0.020262226462364197,0.0029137050732970238
attn_out_pattern,5,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,5,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,5,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,5,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,5,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,5,6,not applicable,14.774412155151367,15.052095413208008,-0.2776828408241272,4362.0,4816.0,1.7222793102264404,4.097863674163818,3.7179481983184814
attn_out_pattern,5,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,5,8,not applicable,0.0004578468797262758,0.00041962499381043017,3.8221882277866825e-05,0.0,0.0,0.045784689486026764,0.04196250066161156,0.0038221883587539196
attn_out_pattern,5,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,5,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,5,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,5,12,not applicable,0.0006627633702009916,0.0006323910783976316,3.037231545022223e-05,0.23529411852359772,0.20168067514896393,0.023583633825182915,0.02247685380280018,0.0032446938566863537
attn_out_pattern,5,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,0,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,6,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,8,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,12,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,6,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,0,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,6,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,8,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,12,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,7,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,0,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,6,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,8,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,12,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,8,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,0,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,6,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,8,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,12,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,9,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,0,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,6,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,8,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,12,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,10,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,0,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,1,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,2,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,3,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,4,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,5,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,6,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,7,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,8,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,9,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,10,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,11,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,12,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attn_out_pattern,11,13,not applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,not applicable,not applicable,not applicable,14.41893196105957,18.811939239501953,-4.393007755279541,,,1.937111258506775,2.873922824859619,2.7646172046661377
