layer,head,mem_input,cp_input
0,0,0.9475393295288086,-3.1660261154174805
0,0,-15.609560012817383,-19.379560470581055
0,0,-8.700262069702148,-13.516227722167969
0,0,-0.9923019409179688,-3.1861014366149902
0,0,2.9780502319335938,1.7568044662475586
0,0,-7.095392227172852,-13.680355072021484
0,0,29.780609130859375,24.466026306152344
0,0,3.1660261154174805,-0.9475393295288086
0,0,3.7439017295837402,-1.820246934890747
0,0,-4.799086570739746,-8.517922401428223
0,1,15.190543174743652,-25.01284408569336
0,1,12.859668731689453,-9.195690155029297
0,1,14.684307098388672,-11.897588729858398
0,1,9.669071197509766,-6.667110443115234
0,1,9.333517074584961,-8.773910522460938
0,1,1.4653911590576172,-20.37886619567871
0,1,5.705741882324219,-15.852760314941406
0,1,25.01284408569336,-15.190543174743652
0,1,8.435831069946289,-8.617448806762695
0,1,13.911980628967285,-10.83273696899414
0,2,0.38881587982177734,0.42513179779052734
0,2,-7.245090484619141,-10.723594665527344
0,2,-3.038553476333618,-3.7041473388671875
0,2,3.301485538482666,2.8431363105773926
0,2,1.7290940284729004,-0.08767032623291016
0,2,6.886829376220703,4.7852373123168945
0,2,16.036151885986328,11.731884956359863
0,2,-0.42513179779052734,-0.38881587982177734
0,2,4.39536190032959,-4.66119384765625
0,2,-8.227810859680176,-17.554275512695312
0,3,-1.368514060974121,-9.876396179199219
0,3,4.573216438293457,-4.235135078430176
0,3,0.4797039031982422,-15.045162200927734
0,3,4.662199974060059,-2.120108127593994
0,3,7.704311370849609,-0.9231033325195312
0,3,-0.6059169769287109,-15.683097839355469
0,3,13.668831825256348,0.7012510299682617
0,3,9.876396179199219,1.368514060974121
0,3,14.748038291931152,-4.4519195556640625
0,3,7.330447196960449,-7.16500186920166
0,4,21.41194725036621,6.184420585632324
0,4,2.366140842437744,-15.536577224731445
0,4,21.393266677856445,-2.333963394165039
0,4,12.03127670288086,0.06266695261001587
0,4,-8.456707000732422,-23.767303466796875
0,4,1.982079029083252,-17.491111755371094
0,4,18.652318954467773,1.1582441329956055
0,4,-6.184420585632324,-21.41194725036621
0,4,-6.159065246582031,-27.633516311645508
0,4,-2.381885528564453,-18.01736831665039
0,5,-2.5198183059692383,-20.339542388916016
0,5,20.84429168701172,-6.020563125610352
0,5,-2.1158227920532227,-21.160072326660156
0,5,3.5738658905029297,-11.650413513183594
0,5,10.062938690185547,-5.336127758026123
0,5,-4.52027702331543,-23.315834045410156
0,5,12.099832534790039,-1.0025911331176758
0,5,20.339542388916016,2.5198183059692383
0,5,10.345752716064453,-11.289379119873047
0,5,14.37834644317627,-8.84180736541748
0,6,-8.72553539276123,-21.768516540527344
0,6,14.38148307800293,4.828287124633789
0,6,7.340932846069336,1.7194766998291016
0,6,12.825121879577637,5.816993236541748
0,6,-1.989640235900879,-3.6382884979248047
0,6,-1.8776788711547852,-3.403789520263672
0,6,4.014806747436523,-3.619863510131836
0,6,21.768516540527344,8.72553539276123
0,6,-13.1341552734375,-15.651551246643066
0,6,-7.2005534172058105,-10.285221099853516
0,7,-7.977742671966553,-11.578813552856445
0,7,8.309175491333008,6.408903121948242
0,7,-11.101924896240234,-13.453615188598633
0,7,1.9334163665771484,-0.9225540161132812
0,7,-0.5953983068466187,-1.3792262077331543
0,7,-8.567129135131836,-17.997220993041992
0,7,8.977141380310059,-0.7328377962112427
0,7,11.578813552856445,7.977742671966553
0,7,14.155863761901855,7.029984951019287
0,7,16.329700469970703,4.5468926429748535
0,8,14.850053787231445,13.218659400939941
0,8,-14.668411254882812,-21.609134674072266
0,8,6.93324613571167,4.5088958740234375
0,8,7.886137008666992,5.1934661865234375
0,8,0.45638489723205566,0.3616783618927002
0,8,-2.237370491027832,-8.203104972839355
0,8,8.024923324584961,-1.8170843124389648
0,8,-13.218659400939941,-14.850053787231445
0,8,0.6220223903656006,-3.800940990447998
0,8,12.767066955566406,4.738214492797852
0,9,7.68186092376709,8.7258939743042
0,9,-20.048019409179688,-19.09986686706543
0,9,10.4243745803833,8.299196243286133
0,9,-0.6457028388977051,-1.0725040435791016
0,9,3.2921764850616455,4.70298957824707
0,9,1.4696826934814453,7.956089019775391
0,9,-12.59475326538086,-3.4773941040039062
0,9,-8.7258939743042,-7.68186092376709
0,9,-10.828389167785645,-6.192266464233398
0,9,25.210731506347656,40.355377197265625
0,10,-5.2264404296875,-17.92661476135254
0,10,0.6691122055053711,-10.514154434204102
0,10,4.132452011108398,-13.727987289428711
0,10,3.1290602684020996,-1.4103450775146484
0,10,-0.6521058082580566,-10.534914016723633
0,10,-10.305501937866211,-31.127925872802734
0,10,35.56190872192383,23.48691177368164
0,10,17.92661476135254,5.2264404296875
0,10,12.617931365966797,0.5181388854980469
0,10,-3.834954023361206,-16.877809524536133
0,11,4.951494216918945,5.4966888427734375
0,11,-6.455206871032715,-7.818277359008789
0,11,-6.02764368057251,-6.114605903625488
0,11,-5.112261772155762,-5.8803510665893555
0,11,7.608312129974365,6.747272491455078
0,11,-4.376933574676514,-4.5465898513793945
0,11,-20.13384246826172,-18.12220001220703
0,11,-5.4966888427734375,-4.951494216918945
0,11,24.87525177001953,24.386133193969727
0,11,-1.1751925945281982,-0.5710774660110474
1,0,-3.4866909980773926,-4.526515960693359
1,0,-0.5065094232559204,-1.5015689134597778
1,0,2.9900665283203125,1.8282859325408936
1,0,-1.407921552658081,-2.4661762714385986
1,0,7.899837970733643,7.275382995605469
1,0,-0.4609861373901367,-2.8896074295043945
1,0,3.3798141479492188,2.7160067558288574
1,0,4.526515960693359,3.4866909980773926
1,0,-5.054680824279785,-10.835210800170898
1,0,1.7455761432647705,-1.731959581375122
1,1,-1.1423454284667969,-2.161203384399414
1,1,9.620728492736816,5.4489336013793945
1,1,-1.541356086730957,-0.17228317260742188
1,1,-8.782276153564453,-9.956733703613281
1,1,-7.237226963043213,-7.87250280380249
1,1,9.254371643066406,10.489819526672363
1,1,2.4981255531311035,2.9320106506347656
1,1,2.161203384399414,1.1423454284667969
1,1,6.495041847229004,6.606497764587402
1,1,5.462960720062256,2.045022964477539
1,2,-0.4489560127258301,1.6728734970092773
1,2,-3.560208320617676,-3.705146312713623
1,2,-7.090247631072998,-4.566948890686035
1,2,0.053349971771240234,1.5191278457641602
1,2,-7.592891216278076,-7.220536231994629
1,2,-2.5212714672088623,-3.96972393989563
1,2,-11.063573837280273,-10.390779495239258
1,2,-1.6728734970092773,0.4489560127258301
1,2,-13.086167335510254,-12.106531143188477
1,2,6.7051191329956055,8.662565231323242
1,3,-12.414995193481445,-11.105060577392578
1,3,5.111910343170166,5.846546649932861
1,3,-7.994747638702393,-5.409162521362305
1,3,-7.269073963165283,-7.568075180053711
1,3,14.176560401916504,16.302715301513672
1,3,-2.47391414642334,-4.584836006164551
1,3,-1.6440403461456299,-2.3130314350128174
1,3,11.105060577392578,12.414995193481445
1,3,1.288123607635498,-0.7054848670959473
1,3,-1.3195865154266357,-0.47626686096191406
1,4,13.65288257598877,10.933515548706055
1,4,9.381195068359375,5.249889850616455
1,4,5.482950210571289,0.36077117919921875
1,4,0.7081494331359863,0.15940475463867188
1,4,-10.009148597717285,-13.21206283569336
1,4,-5.674437522888184,-7.077392101287842
1,4,-13.763904571533203,-14.094427108764648
1,4,-10.933515548706055,-13.65288257598877
1,4,15.090953826904297,15.001394271850586
1,4,-7.048444747924805,-6.919761657714844
1,5,-42.176876068115234,-34.42966079711914
1,5,31.725759506225586,35.509246826171875
1,5,13.150747299194336,12.240421295166016
1,5,-21.557010650634766,-19.00533103942871
1,5,-8.001861572265625,-4.82728385925293
1,5,-18.153942108154297,-16.15517234802246
1,5,-7.844731330871582,4.067502975463867
1,5,34.42966079711914,42.176876068115234
1,5,-1.5990991592407227,-0.9601812362670898
1,5,-35.78258514404297,-38.754791259765625
1,6,-0.9483127593994141,-7.675045013427734
1,6,-6.071798324584961,-15.967460632324219
1,6,-1.4609065055847168,-5.445587158203125
1,6,5.002927303314209,2.8383820056915283
1,6,1.064481496810913,1.0027275085449219
1,6,-8.230001449584961,-23.234235763549805
1,6,10.69900131225586,-3.962883949279785
1,6,7.675045013427734,0.9483127593994141
1,6,7.702243804931641,-1.2589302062988281
1,6,11.850509643554688,5.708430290222168
1,7,-1.412144660949707,-7.024959564208984
1,7,4.357037544250488,0.5811958312988281
1,7,-10.531353950500488,-14.672369956970215
1,7,-6.277555465698242,-8.874824523925781
1,7,11.16696548461914,6.954403400421143
1,7,19.22048568725586,22.77581787109375
1,7,-14.454452514648438,-16.18239402770996
1,7,7.024959564208984,1.412144660949707
1,7,6.942093372344971,-1.7497920989990234
1,7,3.6677663326263428,1.4615696668624878
1,8,16.168508529663086,17.095375061035156
1,8,8.149112701416016,9.474479675292969
1,8,36.800323486328125,30.536991119384766
1,8,33.271183013916016,37.96327590942383
1,8,12.113298416137695,14.380073547363281
1,8,-6.582653045654297,-0.38986778259277344
1,8,53.097816467285156,51.560081481933594
1,8,-17.095375061035156,-16.168508529663086
1,8,30.845985412597656,33.69790267944336
1,8,48.255889892578125,58.19342803955078
1,9,47.99001693725586,55.996952056884766
1,9,-27.89643096923828,-17.473369598388672
1,9,-21.74417495727539,-13.642273902893066
1,9,22.693500518798828,25.694381713867188
1,9,-30.206357955932617,-31.89818572998047
1,9,15.324568748474121,20.513931274414062
1,9,-31.45787811279297,-28.38985824584961
1,9,-55.996952056884766,-47.99001693725586
1,9,-3.8278160095214844,0.40796852111816406
1,9,-32.07850646972656,-27.65804100036621
1,10,0.2430887222290039,1.7052850723266602
1,10,1.7277531623840332,0.7669827938079834
1,10,-1.6954221725463867,1.300097942352295
1,10,5.882281303405762,5.483866214752197
1,10,0.23389673233032227,0.9662470817565918
1,10,10.621292114257812,15.494213104248047
1,10,-16.274375915527344,-12.097723007202148
1,10,-1.7052850723266602,-0.2430887222290039
1,10,-36.21198654174805,-30.653268814086914
1,10,4.209544658660889,3.728179454803467
1,11,32.895118713378906,29.498994827270508
1,11,-22.672286987304688,-22.760025024414062
1,11,-0.09263122081756592,-5.80214786529541
1,11,-8.336639404296875,-9.213224411010742
1,11,5.034824371337891,2.635258436203003
1,11,16.82115364074707,18.358203887939453
1,11,0.48406982421875,-3.404891014099121
1,11,-29.498994827270508,-32.895118713378906
1,11,23.47538948059082,19.288230895996094
1,11,-6.176989555358887,-13.956317901611328
2,0,3.0064191818237305,3.012737274169922
2,0,12.317831039428711,11.251025199890137
2,0,15.162947654724121,6.921448707580566
2,0,8.275589942932129,7.312469959259033
2,0,-8.61977767944336,-12.548192977905273
2,0,-5.7133331298828125,-6.4390106201171875
2,0,0.7594916820526123,-0.33619868755340576
2,0,-3.012737274169922,-3.0064191818237305
2,0,-1.3802785873413086,-4.4201202392578125
2,0,0.9959897994995117,-0.8954852819442749
2,1,11.789745330810547,7.870866775512695
2,1,-12.403571128845215,-13.023903846740723
2,1,22.236268997192383,8.450199127197266
2,1,8.553421974182129,5.640207290649414
2,1,-18.09741973876953,-27.281679153442383
2,1,-16.592985153198242,-30.685956954956055
2,1,21.6221923828125,13.086393356323242
2,1,-7.870866775512695,-11.789745330810547
2,1,-20.656774520874023,-26.22226333618164
2,1,16.193889617919922,15.362083435058594
2,2,-3.6051268577575684,-5.211119651794434
2,2,6.377281188964844,3.4281420707702637
2,2,6.506098747253418,4.507756233215332
2,2,0.14498162269592285,-0.4419053792953491
2,2,4.235132694244385,4.37445068359375
2,2,2.7711000442504883,1.3536080121994019
2,2,-2.3493432998657227,-3.051340341567993
2,2,5.211119651794434,3.6051268577575684
2,2,8.853010177612305,7.404593467712402
2,2,6.911194801330566,4.3409504890441895
2,3,1.6398625373840332,4.225205421447754
2,3,-6.860068321228027,-6.113130569458008
2,3,0.9668612480163574,1.2190260887145996
2,3,5.704132080078125,6.677696228027344
2,3,-5.8860063552856445,-8.458145141601562
2,3,-2.4447438716888428,-2.7307958602905273
2,3,13.229418754577637,13.385658264160156
2,3,-4.225205421447754,-1.6398625373840332
2,3,-0.027924060821533203,-2.6188998222351074
2,3,-0.10014152526855469,1.1160914897918701
2,4,5.917818069458008,4.304934024810791
2,4,-5.55142068862915,-9.711925506591797
2,4,5.775578498840332,1.5532821416854858
2,4,0.06145286560058594,-0.3085441589355469
2,4,-1.0600115060806274,-0.3670504093170166
2,4,-2.4168710708618164,-2.593245506286621
2,4,5.7220306396484375,5.139381408691406
2,4,-4.304934024810791,-5.917818069458008
2,4,1.6314952373504639,-2.888644218444824
2,4,-5.09780216217041,-10.672672271728516
2,5,-0.5732784271240234,-0.23670387268066406
2,5,10.910100936889648,9.232179641723633
2,5,-5.578404426574707,-2.611037254333496
2,5,-7.793421268463135,-7.844429016113281
2,5,0.6740093231201172,1.6793107986450195
2,5,4.450877666473389,7.1910200119018555
2,5,9.462446212768555,9.766834259033203
2,5,0.23670387268066406,0.5732784271240234
2,5,-4.651828289031982,-4.54600191116333
2,5,-5.31233549118042,-2.419572353363037
2,6,-1.3266384601593018,1.447007656097412
2,6,5.9776082038879395,7.242469310760498
2,6,-8.342723846435547,-2.630488395690918
2,6,-3.2254629135131836,-2.0782546997070312
2,6,4.631224632263184,6.328708171844482
2,6,-5.845731735229492,-6.769084930419922
2,6,8.979525566101074,7.954408645629883
2,6,-1.447007656097412,1.3266384601593018
2,6,4.843928337097168,6.321627616882324
2,6,9.603340148925781,8.460289001464844
2,7,1.4683971405029297,-0.4334239959716797
2,7,-2.420736312866211,-3.643807888031006
2,7,5.898150444030762,6.506071090698242
2,7,-1.0873663425445557,1.3032567501068115
2,7,4.18427848815918,4.808803558349609
2,7,1.4777860641479492,2.921901226043701
2,7,10.111265182495117,12.185462951660156
2,7,0.4334239959716797,-1.4683971405029297
2,7,-10.310388565063477,-9.476513862609863
2,7,-5.615832805633545,-2.8260772228240967
2,8,3.2968268394470215,0.10275202989578247
2,8,-1.424363136291504,-3.6897242069244385
2,8,3.550922393798828,3.8222665786743164
2,8,0.5169162750244141,0.47756338119506836
2,8,-1.2705912590026855,-3.7425599098205566
2,8,3.8136966228485107,5.834446430206299
2,8,0.2652425169944763,-0.05381584167480469
2,8,-0.10275202989578247,-3.2968268394470215
2,8,-4.4307098388671875,-4.508885383605957
2,8,-3.7708933353424072,-4.12503719329834
2,9,-2.82639741897583,-7.153005599975586
2,9,2.684236764907837,-1.005502462387085
2,9,-2.0970821380615234,-3.645097255706787
2,9,-2.121861696243286,-2.9994916915893555
2,9,0.8463976383209229,-1.6816413402557373
2,9,3.7919585704803467,3.0160248279571533
2,9,1.1541261672973633,-0.277789831161499
2,9,7.153005599975586,2.82639741897583
2,9,-0.14554858207702637,-1.201206922531128
2,9,1.1198441982269287,-1.0607764720916748
2,10,15.609662055969238,11.290844917297363
2,10,-5.244368553161621,-7.728588104248047
2,10,4.583733558654785,1.2308297157287598
2,10,-4.79655647277832,-4.599611282348633
2,10,-8.998899459838867,-12.494606971740723
2,10,-1.1072664260864258,-0.4869194030761719
2,10,0.05173301696777344,-0.36144161224365234
2,10,-11.290844917297363,-15.609662055969238
2,10,41.502140045166016,40.86040115356445
2,10,5.525221824645996,5.597722053527832
2,11,14.034948348999023,11.142145156860352
2,11,3.13071346282959,4.464257717132568
2,11,15.041423797607422,5.70850944519043
2,11,21.321887969970703,21.580787658691406
2,11,-13.885191917419434,-16.888490676879883
2,11,3.686933994293213,3.9240193367004395
2,11,4.571249008178711,2.7325820922851562
2,11,-11.142145156860352,-14.034948348999023
2,11,11.71218490600586,10.812007904052734
2,11,-16.555152893066406,-16.433856964111328
3,0,0.8969650268554688,-0.30443763732910156
3,0,-11.381828308105469,-15.25594425201416
3,0,-6.272472381591797,-4.248740196228027
3,0,6.586276531219482,6.304966926574707
3,0,10.296120643615723,11.407072067260742
3,0,-4.955504417419434,-10.825346946716309
3,0,23.99460220336914,16.102399826049805
3,0,0.30443763732910156,-0.8969650268554688
3,0,-11.8369722366333,-22.655860900878906
3,0,8.342037200927734,1.7986316680908203
3,1,-3.971795082092285,-0.2988225221633911
3,1,-1.6798542737960815,-3.617928981781006
3,1,-0.4899635314941406,4.1928229331970215
3,1,-3.0962581634521484,-3.2872867584228516
3,1,-0.1410064697265625,-0.43895435333251953
3,1,-9.416566848754883,-10.824606895446777
3,1,9.0936279296875,6.382194995880127
3,1,0.2988225221633911,3.971795082092285
3,1,2.557915210723877,1.9371490478515625
3,1,-6.466666221618652,-4.27149772644043
3,2,-8.294404983520508,-7.179964065551758
3,2,7.442758560180664,6.714046955108643
3,2,-7.160862922668457,-4.245781898498535
3,2,-3.638079881668091,-3.753138303756714
3,2,8.290685653686523,9.794997215270996
3,2,-0.5864839553833008,-1.2876180410385132
3,2,5.028993606567383,5.182288646697998
3,2,7.179964065551758,8.294404983520508
3,2,5.265101432800293,0.565742015838623
3,2,1.1201481819152832,0.08670616149902344
3,3,-1.6359126567840576,-2.447653293609619
3,3,-0.9103155136108398,-2.0273637771606445
3,3,11.654836654663086,6.478346347808838
3,3,2.3924238681793213,2.9297406673431396
3,3,-1.0759276151657104,-2.659247398376465
3,3,0.30288124084472656,-0.3025093078613281
3,3,-4.903326034545898,-6.801116943359375
3,3,2.447653293609619,1.6359126567840576
3,3,13.016464233398438,9.830798149108887
3,3,3.3654584884643555,4.043686866760254
3,4,10.424802780151367,4.484161376953125
3,4,2.2541637420654297,5.367152214050293
3,4,33.81793975830078,23.329763412475586
3,4,-13.743850708007812,-14.146505355834961
3,4,-12.305551528930664,-12.030811309814453
3,4,-7.351350784301758,-1.496490478515625
3,4,5.773920059204102,6.834883689880371
3,4,-4.484161376953125,-10.424802780151367
3,4,25.166725158691406,30.456953048706055
3,4,3.393387794494629,5.930319786071777
3,5,6.5447516441345215,6.611250877380371
3,5,-9.08700942993164,-9.83981704711914
3,5,-0.5171694755554199,6.76123571395874
3,5,-1.3198604583740234,2.362057685852051
3,5,-3.3142781257629395,-5.981016159057617
3,5,-1.9051856994628906,-4.686296463012695
3,5,5.688769340515137,4.864229679107666
3,5,-6.611250877380371,-6.5447516441345215
3,5,3.9222846031188965,0.8033270835876465
3,5,10.013229370117188,6.534473896026611
3,6,9.610312461853027,5.590155124664307
3,6,-4.366123199462891,-4.0014543533325195
3,6,-1.3762173652648926,-2.4885292053222656
3,6,6.45266056060791,5.366081237792969
3,6,-2.477475166320801,-2.093916654586792
3,6,2.448141574859619,1.3339592218399048
3,6,0.8939590454101562,0.11831235885620117
3,6,-5.590155124664307,-9.610312461853027
3,6,-11.808304786682129,-12.584964752197266
3,6,3.2660984992980957,-1.105283498764038
3,7,-2.5108702182769775,-4.118451118469238
3,7,4.5807108879089355,2.672128200531006
3,7,1.211804747581482,-1.1427298784255981
3,7,1.5860776901245117,2.1575517654418945
3,7,-0.5198155641555786,0.11428213119506836
3,7,-1.9319401979446411,-2.2053420543670654
3,7,-1.322205662727356,-2.824737548828125
3,7,4.118451118469238,2.5108702182769775
3,7,-2.111471652984619,-2.4885706901550293
3,7,3.7630293369293213,4.119389533996582
3,8,6.970409870147705,5.703731536865234
3,8,-9.289791107177734,-9.354606628417969
3,8,11.361209869384766,9.123116493225098
3,8,-5.108191967010498,-5.122052192687988
3,8,-7.126158237457275,-7.875147819519043
3,8,0.8303012847900391,3.173741340637207
3,8,7.792941093444824,9.30893611907959
3,8,-5.703731536865234,-6.970409870147705
3,8,19.031352996826172,18.654958724975586
3,8,-4.752239227294922,-7.191402435302734
3,9,5.923130035400391,6.0415120124816895
3,9,-8.937176704406738,-8.05859661102295
3,9,6.056842803955078,2.428537368774414
3,9,-0.8449687957763672,-0.15030932426452637
3,9,0.7243912220001221,-0.03802204132080078
3,9,0.14180636405944824,-2.2912917137145996
3,9,12.67300033569336,7.434739112854004
3,9,-6.0415120124816895,-5.923130035400391
3,9,-1.6869831085205078,0.09373736381530762
3,9,-5.96527099609375,-4.977978706359863
3,10,-2.233492851257324,-6.074700355529785
3,10,-6.9704270362854,-9.759700775146484
3,10,-10.118721008300781,-14.691855430603027
3,10,-7.020471572875977,-10.157072067260742
3,10,-2.2637157440185547,-6.89512825012207
3,10,-7.069208145141602,-5.1033830642700195
3,10,7.2126665115356445,4.2102203369140625
3,10,6.074700355529785,2.233492851257324
3,10,6.541749000549316,4.104988098144531
3,10,-21.048465728759766,-18.04302215576172
3,11,2.3341898918151855,-0.0344085693359375
3,11,-7.714825630187988,-6.1217145919799805
3,11,3.2485532760620117,1.437820315361023
3,11,2.8450660705566406,1.5299291610717773
3,11,0.8363259434700012,-2.2867207527160645
3,11,-1.0456219911575317,-2.7102315425872803
3,11,5.36453104019165,4.259293079376221
3,11,0.0344085693359375,-2.3341898918151855
3,11,-1.8330316543579102,-3.1522064208984375
3,11,5.166697025299072,4.99940824508667
